book_id,title,author,genre,isbn,pages,publication_year,price,amazon_link,user_age,user_gender,rating,review_count
2,The Name of the Wind,Patrick Rothfuss,dark_fantasy,978-476908532,156,1973,493,https://www.amazon.in/dp/B27724045,28,Female,5.0,580
2,The Name of the Wind,Patrick Rothfuss,dark_fantasy,978-330997172,535,2003,1129,https://www.amazon.in/dp/B13640889,20,Male,4.74,3041
2,The Name of the Wind,Patrick Rothfuss,dark_fantasy,978-267052653,311,1956,367,https://www.amazon.in/dp/B18434202,35,Male,5.0,3483
2,The Name of the Wind,Patrick Rothfuss,dark_fantasy,978-910614025,674,1964,906,https://www.amazon.in/dp/B12860421,44,Female,3.32,2330
2,The Name of the Wind,Patrick Rothfuss,dark_fantasy,978-524410834,763,1957,215,https://www.amazon.in/dp/B06056977,55,Female,2.64,1740
2,The Name of the Wind,Patrick Rothfuss,dark_fantasy,978-108299923,659,2005,559,https://www.amazon.in/dp/B07378822,28,Female,3.48,4372
2,The Name of the Wind,Patrick Rothfuss,dark_fantasy,978-896760809,193,2005,238,https://www.amazon.in/dp/B12306317,47,Female,2.72,2574
2,The Name of the Wind,Patrick Rothfuss,dark_fantasy,978-548495473,446,1964,1029,https://www.amazon.in/dp/B06448705,48,Female,4.63,1417
2,The Name of the Wind,Patrick Rothfuss,dark_fantasy,978-213669678,399,2005,1406,https://www.amazon.in/dp/B19790632,49,Female,2.76,654
2,The Name of the Wind,Patrick Rothfuss,dark_fantasy,978-936571442,322,1959,1245,https://www.amazon.in/dp/B22913049,39,Female,3.16,4356
2,The Name of the Wind,Patrick Rothfuss,dark_fantasy,978-979339361,301,1980,410,https://www.amazon.in/dp/B05294434,41,Female,3.55,1626
2,The Name of the Wind,Patrick Rothfuss,dark_fantasy,978-929839316,793,2013,1150,https://www.amazon.in/dp/B28531380,24,Male,3.03,4634
2,The Name of the Wind,Patrick Rothfuss,dark_fantasy,978-173321814,630,2006,1493,https://www.amazon.in/dp/B15608259,50,Female,2.95,4854
2,The Name of the Wind,Patrick Rothfuss,dark_fantasy,978-585238820,188,1957,955,https://www.amazon.in/dp/B12287332,24,Male,3.43,749
2,The Name of the Wind,Patrick Rothfuss,dark_fantasy,978-950207886,192,2007,1370,https://www.amazon.in/dp/B24158134,47,Female,4.24,2643
2,The Name of the Wind,Patrick Rothfuss,dark_fantasy,978-583745511,255,1993,372,https://www.amazon.in/dp/B23895058,50,Male,5.0,330
2,The Name of the Wind,Patrick Rothfuss,dark_fantasy,978-754773573,312,1996,963,https://www.amazon.in/dp/B17499771,34,Female,4.07,3358
2,The Name of the Wind,Patrick Rothfuss,dark_fantasy,978-201474984,721,1999,781,https://www.amazon.in/dp/B13522845,26,Female,2.7,2740
2,The Name of the Wind,Patrick Rothfuss,dark_fantasy,978-804433388,551,1966,1418,https://www.amazon.in/dp/B22421349,17,Female,3.43,2546
2,The Name of the Wind,Patrick Rothfuss,dark_fantasy,978-819532005,689,1961,1067,https://www.amazon.in/dp/B27070468,47,Female,4.94,159
2,The Name of the Wind,Patrick Rothfuss,dark_fantasy,978-466932310,647,1974,663,https://www.amazon.in/dp/B03599548,34,Male,5.0,642
2,The Name of the Wind,Patrick Rothfuss,dark_fantasy,978-922816526,782,1966,1423,https://www.amazon.in/dp/B13587931,28,Male,4.49,1339
2,The Name of the Wind,Patrick Rothfuss,dark_fantasy,978-491163514,393,2006,1450,https://www.amazon.in/dp/B18531761,25,Female,2.63,1926
2,The Name of the Wind,Patrick Rothfuss,dark_fantasy,978-942211135,630,1974,953,https://www.amazon.in/dp/B28391997,42,Female,5.0,3792
2,The Name of the Wind,Patrick Rothfuss,dark_fantasy,978-977130288,354,1967,712,https://www.amazon.in/dp/B09062973,37,Female,5.0,3050
2,The Name of the Wind,Patrick Rothfuss,dark_fantasy,978-919390458,314,1984,1120,https://www.amazon.in/dp/B23472100,38,Male,3.36,3593
2,The Name of the Wind,Patrick Rothfuss,dark_fantasy,978-128636900,574,1956,1011,https://www.amazon.in/dp/B27274032,20,Female,5.0,1941
2,The Name of the Wind,Patrick Rothfuss,dark_fantasy,978-442185272,251,1992,499,https://www.amazon.in/dp/B01642620,32,Female,3.17,2360
2,The Name of the Wind,Patrick Rothfuss,dark_fantasy,978-105638424,231,1952,724,https://www.amazon.in/dp/B03508522,34,Female,3.85,4505
2,The Name of the Wind,Patrick Rothfuss,dark_fantasy,978-355164255,458,1965,297,https://www.amazon.in/dp/B08043503,53,Male,4.83,3754
2,The Name of the Wind,Patrick Rothfuss,dark_fantasy,978-117647321,797,2015,1377,https://www.amazon.in/dp/B03408819,16,Female,4.29,2396
2,The Name of the Wind,Patrick Rothfuss,dark_fantasy,978-547286055,341,1960,1272,https://www.amazon.in/dp/B12135470,30,Female,3.22,4319
2,The Name of the Wind,Patrick Rothfuss,dark_fantasy,978-146744734,800,1999,964,https://www.amazon.in/dp/B11272499,35,Female,5.0,2935
2,The Name of the Wind,Patrick Rothfuss,dark_fantasy,978-774585778,256,2024,880,https://www.amazon.in/dp/B01743829,24,Male,4.7,2896
2,The Name of the Wind,Patrick Rothfuss,dark_fantasy,978-835172306,625,2011,1493,https://www.amazon.in/dp/B03262450,45,Male,4.99,526
2,The Name of the Wind,Patrick Rothfuss,dark_fantasy,978-147036629,354,1955,846,https://www.amazon.in/dp/B19646701,54,Male,3.38,3272
2,The Name of the Wind,Patrick Rothfuss,dark_fantasy,978-794604127,345,1986,931,https://www.amazon.in/dp/B06568772,50,Female,2.61,2248
2,The Name of the Wind,Patrick Rothfuss,dark_fantasy,978-898120571,600,1999,894,https://www.amazon.in/dp/B09324908,24,Female,5.0,4085
2,The Name of the Wind,Patrick Rothfuss,dark_fantasy,978-184747224,590,1973,1317,https://www.amazon.in/dp/B16389033,33,Male,4.68,850
2,The Name of the Wind,Patrick Rothfuss,dark_fantasy,978-747060047,586,1971,1109,https://www.amazon.in/dp/B18501590,23,Female,3.42,356
2,The Name of the Wind,Patrick Rothfuss,dark_fantasy,978-949842840,208,1959,1031,https://www.amazon.in/dp/B19608154,51,Female,3.32,1320
2,The Name of the Wind,Patrick Rothfuss,dark_fantasy,978-172191273,391,1996,941,https://www.amazon.in/dp/B11543335,17,Female,2.6,4966
2,The Name of the Wind,Patrick Rothfuss,dark_fantasy,978-919355714,228,2023,481,https://www.amazon.in/dp/B27156398,34,Female,3.62,3270
2,The Name of the Wind,Patrick Rothfuss,dark_fantasy,978-127824235,340,2013,1260,https://www.amazon.in/dp/B12975701,33,Male,5.0,2154
2,The Name of the Wind,Patrick Rothfuss,dark_fantasy,978-406635834,652,1975,451,https://www.amazon.in/dp/B02242387,39,Male,5.0,3713
2,The Name of the Wind,Patrick Rothfuss,dark_fantasy,978-443154754,505,1958,1326,https://www.amazon.in/dp/B25871470,34,Male,4.93,2467
2,The Name of the Wind,Patrick Rothfuss,dark_fantasy,978-230311939,355,1967,684,https://www.amazon.in/dp/B11440972,25,Female,4.03,2966
2,The Name of the Wind,Patrick Rothfuss,dark_fantasy,978-692326390,282,1961,334,https://www.amazon.in/dp/B17680015,46,Female,4.91,3931
2,The Name of the Wind,Patrick Rothfuss,dark_fantasy,978-179189225,278,1990,351,https://www.amazon.in/dp/B18815384,48,Female,4.97,4248
2,The Name of the Wind,Patrick Rothfuss,dark_fantasy,978-238548086,593,2014,313,https://www.amazon.in/dp/B09692311,29,Male,4.8,1263
2,The Name of the Wind,Patrick Rothfuss,dark_fantasy,978-861639583,380,1994,1262,https://www.amazon.in/dp/B12323049,30,Male,3.47,2062
2,The Name of the Wind,Patrick Rothfuss,dark_fantasy,978-759737342,696,1961,1229,https://www.amazon.in/dp/B23829240,28,Male,4.38,4858
2,The Name of the Wind,Patrick Rothfuss,dark_fantasy,978-873773537,769,1993,1354,https://www.amazon.in/dp/B01476028,39,Male,4.48,675
2,The Name of the Wind,Patrick Rothfuss,dark_fantasy,978-547306651,782,1953,1219,https://www.amazon.in/dp/B25859883,21,Male,4.8,2484
2,The Name of the Wind,Patrick Rothfuss,dark_fantasy,978-178354184,211,1970,1100,https://www.amazon.in/dp/B19124385,37,Female,3.39,3814
2,The Name of the Wind,Patrick Rothfuss,dark_fantasy,978-871336275,476,1994,1016,https://www.amazon.in/dp/B07216632,30,Male,3.44,4228
2,The Name of the Wind,Patrick Rothfuss,dark_fantasy,978-231556899,423,2007,707,https://www.amazon.in/dp/B02624230,38,Female,3.23,424
2,The Name of the Wind,Patrick Rothfuss,dark_fantasy,978-271476207,485,2023,840,https://www.amazon.in/dp/B03673322,37,Female,3.24,4091
2,The Name of the Wind,Patrick Rothfuss,dark_fantasy,978-634047267,173,1961,1005,https://www.amazon.in/dp/B28671057,49,Female,5.0,1982
2,The Name of the Wind,Patrick Rothfuss,dark_fantasy,978-631388604,761,2010,785,https://www.amazon.in/dp/B21137194,31,Male,2.65,890
